protein1	protein2	label	predict	predict_probability
AT5G10730	TuMV_NIb	0	0	0.14458288252353668
AT2G27590	TuMV_6K2	0	0	0.0006615653401240706
AT3G20010	CaLCuV_Q96707	0	0	0.024628043174743652
AT2G14288	TuMV_6K1	0	0	0.0002172128006350249
AT1G53190	CaLCuV_Q96702	0	0	0.0014649091754108667
AT5G05210	TuMV_CP	0	0	0.0004355171986389905
AT3G43740	TEV_NIa-Pro	0	0	0.08181482553482056
AT4G12340	TuMV_6K2	0	0	0.001126125454902649
AT2G18920	TEV_VPg	0	0	0.0007967964047566056
AT3G07270	TEV_NIa-Pro	0	0	0.006073073484003544
AT3G09922	TEV_P3N-PIPO	0	0	0.0005778658669441938
AT4G00953	CMV_P06011	0	0	0.0005874690832570195
AT4G12390	PMTV_Q9QBU0	0	0	0.005497530102729797
AT3G54826	TuMV_NIb	1	0	0.12114596366882324
AT3G63052	TuMV_CP	0	0	0.000593539560213685
AT3G29185	TEV_NIa-Pro	0	0	0.015406494960188866
AT1G56040	TuMV_6K1	0	0	0.0002717135939747095
AT2G36230	TuMV_6K2	0	0	0.0025552220176905394
AT3G46380	TuMV_CP	0	0	0.0010427986271679401
AT3G51790	TuMV_6K1	0	0	0.004116992931813002
AT2G26700	TuMV_CP	0	0	0.0007380788447335362
AT1G73690	TEV_NIa-Pro	0	0	0.03496932238340378
AT2G42340	TEV_P3N-PIPO	0	0	0.00012772021000273526
AT1G27070	TEV_VPg	0	0	0.0009490348747931421
AT3G05320	CaLCuV_Q96702	0	0	0.0005638051079586148
AT3G20260	CaLCuV_Q96705	0	0	0.0003353653009980917
AT5G67100	TuMV_6K2	0	0	0.000992070883512497
AT1G12880	TEV_NIa-Pro	0	0	0.004018714651465416
AT1G68910	TuMV_NIb	0	0	0.004938151687383652
AT3G19920	TEV_NIa-Pro	0	0	0.007292646449059248
AT4G03520	TuMV_P3	0	0	0.008868396282196045
AT2G20100	CaMV_P03549	0	0	0.002839915920048952
AT5G38610	CaLCuV_Q96706	1	1	0.7164478898048401
AT4G17960	TEV_NIa-Pro	0	0	0.0008935890509746969
AT2G37950	TuMV_CI	0	0	0.0032302129548043013
AT4G37200	TEV_VPg	1	0	0.1760174036026001
AT3G44140	TuMV_P3	0	0	0.0006782211712561548
AT3G03910	TEV_P3N-PIPO	0	0	0.001069097314029932
AT3G54740	TuMV_CI	0	0	0.00722881406545639
AT4G35725	TuMV_CI	0	0	0.001886672107502818
AT5G27300	TEV_VPg	0	0	0.0007675150991417468
AT3G06980	TEV_P3N-PIPO	0	0	0.00027729556313715875
AT2G28815	TEV_P3N-PIPO	0	0	0.0002523009607102722
AT4G31550	TuMV_CP	0	0	0.0013051964342594147
AT1G79280	CaMV_P03549	0	0	0.0009298349032178521
AT3G52150	TCV_Q7TD19	0	0	0.018854567781090736
AT3G13062	CaMV_P13218	0	0	0.006774267181754112
AT4G32690	TEV_NIa-Pro	0	0	0.0500517375767231
AT1G79720	TuMV_NIb	0	0	0.20933638513088226
AT2G01350	TEV_P3N-PIPO	0	0	0.0007803998305462301
AT2G35120	TEV_VPg	1	1	0.5003349781036377
AT5G56850	CaLCuV_Q96702	0	0	0.0002691135450731963
AT5G44650	TuMV_6K2	0	0	0.0008536811219528317
AT3G18870	TEV_NIa-Pro	0	0	0.00714048370718956
AT3G09660	TEV_P3N-PIPO	0	0	0.0006952708936296403
AT2G25640	TuMV_CP	0	0	0.0006404860178008676
AT5G51970	TEV_P3N-PIPO	0	0	0.0006465378100983799
AT5G63040	TuMV_NIb	0	0	0.038749292492866516
AT1G72720	TuMV_NIb	0	0	0.013983158394694328
AT3G56850	TEV_VPg	0	0	0.03509467467665672
AT3G63215	CaLCuV_Q96705	0	0	0.00047438422916457057
AT2G06555	TEV_NIa-Pro	0	0	0.0007478654733859003
AT1G80625	TEV_P3N-PIPO	0	0	0.0002418764925096184
AT1G20920	TuMV_6K2	0	0	0.0009388483595103025
AT3G12270	TuMV_6K1	0	0	0.0005862952675670385
AT4G26680	CaLCuV_Q96705	0	0	0.0008467617444694042
AT5G46510	TuMV_CP	0	0	0.00030353342299349606
AT3G51700	CaLCuV_Q96705	0	0	0.0006911303498782218
AT1G23040	TuMV_CI	1	0	0.008105904795229435
AT1G48560	TEV_VPg	0	0	0.0006425522733479738
AT3G55720	CaLCuV_Q96706	0	0	0.017210736870765686
AT2G13895	TuMV_6K1	0	0	0.00023072065960150212
AT3G08740	TEV_VPg	1	1	0.705011248588562
AT2G43660	TuMV_CP	0	0	0.0005464915884658694
AT1G68280	TEV_VPg	0	0	0.0019947600085288286
AT3G02360	TuMV_NIb	1	1	0.6272726655006409
AT1G32360	TuMV_P3	0	0	0.0005683550843968987
AT4G35783	TuMV_6K1	0	0	0.000339337857440114
AT4G10930	TMV_P69687	0	0	0.0012966797221451998
AT1G06530	TEV_VPg	0	0	0.0024324962869286537
AT5G60390	TEV_VPg	1	1	0.9359598159790039
AT1G48130	CaLCuV_Q96706	0	1	0.5063049793243408
AT4G20160	CaMV_P03555	0	0	0.000405819941079244
AT4G27860	CaLCuV_Q96706	1	0	0.002359794219955802
AT4G03590	TuMV_CI	0	0	0.0007732220692560077
AT5G44070	TEV_NIa-Pro	1	0	0.004621880128979683
AT2G10940	CaLCuV_Q96702	0	0	0.001257471740245819
AT1G75190	TEV_NIa-Pro	0	0	0.0015086103230714798
AT5G55508	TuMV_CI	0	0	0.001028817379847169
AT1G61780	TEV_VPg	0	0	0.021551772952079773
AT4G10200	TEV_NIa-Pro	0	0	0.0016715815290808678
AT1G72060	TuMV_6K2	0	0	0.00048171976231969893
AT2G21240	TuMV_NIb	1	0	0.01174052245914936
AT5G45130	TEV_P3N-PIPO	0	0	0.0020789247937500477
AT5G55440	CaLCuV_Q96702	0	0	0.00042700167978182435
AT1G68440	CaLCuV_Q96706	1	1	0.7502564787864685
AT1G50020	TuMV_P3	0	0	0.001431203680112958
AT2G22860	TGMV_P03562	0	0	0.0026272109244018793
AT1G20990	TEV_VPg	0	0	0.0033811486791819334
AT2G35345	TuMV_NIb	0	0	0.006871175952255726
AT1G31050	TuMV_NIb	1	0	0.0035971745382994413
AT2G42450	TuMV_6K1	0	0	0.0006451999070122838
AT3G11110	PVX_P07698	0	0	0.002871314063668251
AT2G25420	TuMV_NIb	0	0	0.03879516199231148
AT4G19370	TuMV_CI	0	0	0.0008830205770209432
AT4G37480	TuMV_P3	0	0	0.0003766571171581745
AT4G17520	TuMV_P3	0	0	0.0016930840210989118
AT4G31260	TuMV_6K1	0	0	0.0007550864247605205
AT2G46470	TEV_VPg	0	0	0.006927314680069685
AT3G07050	TEV_NIa-Pro	0	0	0.0046555963344872
AT1G10510	CaLCuV_Q96705	0	0	0.0006043562316335738
AT5G50100	TEV_NIa-Pro	0	0	0.02488546445965767
AT2G40113	TuMV_6K1	0	0	0.0008633696706965566
AT3G21890	TuMV_CP	0	0	0.0005267993547022343
AT3G57990	TuMV_CI	0	0	0.008583277463912964
AT1G73920	TEV_NIa-Pro	0	0	0.0013044786173850298
AT1G72200	TuMV_6K1	0	0	0.00033404346322640777
AT1G52520	TuMV_NIb	1	0	0.004140184260904789
AT4G03153	CaLCuV_Q96702	0	0	0.00020311145635787398
AT1G53110	CaLCuV_Q96702	0	0	0.0002792460727505386
AT5G18920	TuMV_CP	0	0	0.0005366573459468782
AT3G47730	TuMV_CI	0	0	0.002815556712448597
AT1G08190	TMV_P03586	0	0	0.0021619279868900776
AT3G61810	TEV_P3N-PIPO	0	0	0.0002776704204734415
AT5G54170	TEV_VPg	0	0	0.0025185043923556805
AT1G16025	TuMV_CI	0	0	0.0027936790138483047
AT1G28250	TuMV_6K1	0	0	0.0030058189295232296
AT4G21540	TuMV_CI	0	0	0.005716001149266958
AT4G33355	TuMV_6K1	0	0	0.0010176721261814237
AT3G19020	TuMV_6K2	0	0	0.0023795675951987505
AT4G16280	TuMV_6K1	0	0	0.0006299600354395807
AT3G63410	CaLCuV_Q96702	0	0	0.0007633304921910167
AT2G37160	TuMV_6K2	0	0	0.003150789299979806
AT1G53110	TuMV_NIb	0	0	0.004306796006858349
AT4G04925	TEV_VPg	0	0	0.0036840636748820543
AT1G31250	TuMV_CP	0	0	0.0005456411163322628
AT5G56980	TuMV_P3	0	0	0.0013575449120253325
AT3G42770	TEV_NIa-Pro	0	0	0.0014263223856687546
AT1G01680	CMV_P06011	0	0	0.0004929539863951504
AT3G63180	TuMV_6K2	0	0	0.0018854126101359725
AT2G40435	TuMV_CP	0	0	0.0019735139794647694
AT1G48610	CaLCuV_Q96706	0	0	0.046814244240522385
AT3G44440	TuMV_6K2	0	0	0.00039268494583666325
AT3G02080	TuMV_6K1	0	0	0.010976305231451988
AT5G61480	TuMV_6K2	0	0	0.003301420947536826
AT3G03440	TuMV_CP	0	0	0.0012798674870282412
AT5G04400	TuMV_CP	0	0	0.00019092891307082027
AT5G07050	TuMV_CP	0	0	0.005918330512940884
AT1G78140	TuMV_6K2	0	0	0.007256313692778349
AT1G50010	TEV_NIa-Pro	1	1	0.6935759782791138
AT3G17700	CaLCuV_Q96706	0	0	0.02113453671336174
AT2G32765	TEV_VPg	0	0	0.007465044502168894
AT3G19230	TEV_P3N-PIPO	0	0	0.0005898889503441751
AT3G54110	CMV_Q66125	0	0	0.02375607006251812
AT1G72990	TuMV_NIb	0	0	0.1721309870481491
AT4G01000	TuMV_CI	0	0	0.005740516819059849
AT4G16560	TEV_NIa-Pro	0	0	0.013259674422442913
AT3G12710	TuMV_NIb	1	0	0.22710607945919037
AT3G13710	TEV_P3N-PIPO	0	0	0.0011539150727912784
AT3G46740	CaLCuV_Q96707	0	0	0.01895916275680065
AT3G49601	TuMV_CP	0	0	0.0006006062612868845
AT3G44690	TuMV_NIb	0	0	0.008251563645899296
AT3G02080	TuMV_CP	0	0	0.006088471971452236
AT1G70020	TuMV_CI	0	0	0.0026602509897202253
AT2G18050	TEV_VPg	0	0	0.0038036685436964035
AT3G21530	TuMV_NIb	0	0	0.026345394551753998
AT1G20060	TuMV_CP	0	0	0.00045814429176971316
AT1G51140	TuMV_6K2	0	0	0.0010798471048474312
AT1G62490	TEV_NIa-Pro	0	0	0.000490524573251605
AT1G67635	TuMV_P3	0	0	0.0005219535669311881
AT5G13830	TuMV_NIb	0	0	0.1314808875322342
AT2G03390	TEV_P3N-PIPO	0	0	0.0004226254823151976
AT5G05730	TEV_VPg	0	0	0.02790302410721779
AT3G07480	TEV_P3N-PIPO	0	0	0.0006565448711626232
AT2G03667	TuMV_6K2	0	0	0.001820723875425756
AT3G25920	TEV_VPg	0	0	0.2557927966117859
AT2G26570	TuMV_6K2	0	0	0.004088823217898607
AT4G21760	CaLCuV_Q96706	0	0	0.23468051850795746
AT4G23540	CaMV_P03552	0	0	0.0009937069844454527
AT5G64910	TEV_NIa-Pro	0	0	0.002646018285304308
AT5G65210	TuMV_NIb	1	0	0.35123109817504883
AT2G40300	TEV_P3N-PIPO	0	0	0.0005774146993644536
AT4G12780	PVX_P09396	0	0	0.031513601541519165
AT5G20980	TuMV_NIb	0	0	0.4981796443462372
AT5G07480	TEV_VPg	0	0	0.005209073890000582
AT2G44200	CaLCuV_Q96705	0	0	0.0004099602228961885
AT2G04900	TuMV_CP	0	0	0.002322206739336252
AT5G06310	TuMV_6K1	0	0	0.0007165269926190376
AT1G28265	CaLCuV_Q96702	0	0	0.0004472825676202774
AT5G15120	TEV_P3N-PIPO	0	0	0.0005050142062827945
AT5G67120	TuMV_6K2	0	0	0.0005346816615201533
AT2G31560	TuMV_CP	0	0	0.0018693971214815974
AT5G56170	TEV_P3N-PIPO	0	0	0.0005030751344747841
AT1G47570	TEV_P3N-PIPO	0	0	0.0002308753610122949
AT3G18590	TuMV_CI	0	0	0.002941317390650511
AT4G17680	TuMV_NIb	0	0	0.05700024217367172
AT4G02830	CaLCuV_Q96707	0	0	0.0087887616828084
AT3G52190	TuMV_CP	0	0	0.0006816707900725305
AT4G24930	TuMV_6K2	0	0	0.005044272635132074
AT2G42340	TuMV_CI	0	0	0.000553546822629869
ATMG00210	TEV_P3N-PIPO	0	0	0.0012664630776271224
AT5G55040	TuMV_CP	0	0	0.0003855012764688581
AT1G65150	TuMV_NIb	1	0	0.01750836707651615
AT5G16715	TEV_VPg	0	0	0.12263173609972
AT5G22791	TEV_P3N-PIPO	0	0	0.0002966234751511365
AT5G05660	TuMV_6K1	0	0	0.0014206776395440102
AT3G30770	TEV_P3N-PIPO	0	0	0.0007073840824887156
AT1G73090	TuMV_P3	0	0	0.0015823149587959051
AT3G07940	TuMV_P3	0	0	0.0012586645316332579
AT4G39060	TuMV_CI	0	0	0.000982003752142191
AT2G28880	TuMV_CP	0	0	0.000637560267932713
AT4G26020	TuMV_6K2	0	0	0.0005495896912179887
AT1G68940	TEV_NIa-Pro	0	0	0.0003407101903576404
AT5G16620	CaLCuV_Q96702	0	0	0.0008337568724527955
AT5G19220	TEV_NIa-Pro	1	1	0.9621658325195312
AT3G21980	TuMV_NIb	0	0	0.02269037626683712
AT3G25410	TuMV_P3	0	0	0.004161275457590818
AT2G46830	TEV_NIa-Pro	0	0	0.000949119043070823
AT5G57569	TEV_P3N-PIPO	0	0	0.0003772660274989903
AT4G34000	TEV_NIa-Pro	0	0	0.007072071079164743
AT1G78995	TuMV_NIb	1	0	0.3331516981124878
AT2G42390	TEV_VPg	0	0	0.00468883803114295
AT4G17230	CaLCuV_Q96707	1	0	0.08519048988819122
AT4G25210	TuMV_NIb	0	0	0.021704141050577164
AT5G67030	TEV_NIa-Pro	0	0	0.021924717351794243
AT5G09650	TuMV_NIb	1	1	0.9364737868309021
AT5G24810	TuMV_CI	1	0	0.0022942153736948967
AT3G29075	TEV_P3N-PIPO	0	0	0.0006287141586653888
AT1G67325	TuMV_CI	0	0	0.015963001176714897
AT3G04480	TuMV_CI	0	0	0.0009386130841448903
AT1G69640	TuMV_6K2	0	0	0.05358469858765602
AT4G35410	TEV_P3N-PIPO	0	0	0.007225419394671917
AT3G44110	TEV_NIa-Pro	0	0	0.49370577931404114
AT3G06520	TuMV_CI	1	0	0.004738012328743935
AT2G03280	TuMV_NIb	0	0	0.3213692009449005
AT1G11800	TEV_NIa-Pro	0	0	0.004283350892364979
AT1G08390	CaMV_P03552	0	0	0.004768111743032932
AT3G12350	TuMV_6K2	0	0	0.0006776868831366301
AT3G51180	TuMV_CI	0	0	0.012541737407445908
AT3G18295	TEV_NIa-Pro	0	0	0.0019264660077169538
AT5G14130	TuMV_6K1	0	0	0.001969102071598172
AT4G26410	TEV_P3N-PIPO	0	0	0.0003502924519125372
AT3G05330	TEV_P3N-PIPO	0	0	0.00037556281313300133
AT3G02430	CaLCuV_Q96702	0	0	0.0016647466691210866
AT5G62410	TuMV_6K2	0	0	0.011579163372516632
AT3G47675	CMV_P06012	0	0	0.0008381878142245114
AT3G22520	TuMV_P3	0	0	0.00030839128885418177
AT4G06639	TuMV_P3	0	0	0.0003573342983145267
AT1G59640	TEV_NIa-Pro	0	0	0.002062438288703561
AT5G16500	TEV_NIa-Pro	0	0	0.001015446032397449
AT3G06660	TuMV_6K2	0	0	0.0007287882617674768
AT4G17210	TuMV_P3	0	0	0.0005767631810158491
AT5G02480	CaLCuV_Q96705	0	0	0.0004580807581078261
AT4G15280	TuMV_6K2	0	0	0.00262078526429832
AT5G02210	TEV_VPg	0	0	0.00036573939723894
AT2G33360	TuMV_P3	0	0	0.0007237548124976456
AT4G33565	TuMV_6K2	0	0	0.0002489456383045763
AT5G16010	TEV_VPg	1	0	0.016356423497200012
AT4G08170	CaLCuV_Q96702	0	0	0.0010836361907422543
AT2G27860	TEV_NIa-Pro	0	0	0.14799389243125916
AT1G01910	TEV_NIa-Pro	0	0	0.061902787536382675
AT3G62010	TuMV_NIb	0	0	0.10723528265953064
AT1G28280	TuMV_6K2	0	0	0.0008074486395344138
AT3G44350	TEV_P3N-PIPO	0	0	0.0004386008658912033
AT3G15040	TuMV_6K2	0	0	0.000700914126355201
AT5G58260	TuMV_P3	0	0	0.0009389615152031183
AT1G73820	CaLCuV_Q96707	0	0	0.019953465089201927
AT2G04700	TuMV_NIb	1	1	0.8379809260368347
AT1G49560	TMV_P03586	0	0	0.0012158475583419204
AT2G46560	TuMV_CI	0	0	0.0028243258129805326
AT1G70910	TEV_NIa-Pro	0	0	0.0010062998626381159
AT1G80370	TEV_P3N-PIPO	0	0	0.0007216673111543059
AT3G21230	TuMV_CP	0	0	0.0007912276778370142
AT4G30750	TuMV_6K2	0	0	0.0007256488897837698
AT4G01995	TEV_NIa-Pro	0	0	0.007282600738108158
AT5G67140	TEV_NIa-Pro	0	0	0.002833527745679021
AT1G67690	TuMV_6K2	0	0	0.0006478247814811766
AT2G48070	CaLCuV_Q96706	0	0	0.21225908398628235
AT5G28630	TuMV_CI	0	0	0.002279113745316863
AT1G25360	TuMV_CI	0	0	0.0009993345011025667
AT1G31330	TuMV_CI	0	0	0.290350079536438
AT3G46960	TuMV_P3	0	0	0.0006748703308403492
AT3G26900	TEV_P3N-PIPO	0	0	0.0005295057198964059
AT4G00953	TEV_P3N-PIPO	0	0	0.00042248127283528447
AT5G13420	TuMV_CP	0	0	0.003635627217590809
AT4G28910	TuMV_P3	0	0	0.001264659222215414
AT1G01510	TuMV_CP	0	0	0.00027587448130361736
AT1G65410	CaLCuV_Q96707	0	0	0.02250830829143524
AT4G21865	TEV_NIa-Pro	0	0	0.0009741608519107103
AT3G59550	PVX_P09395	0	0	0.002267970470711589
AT5G23520	TuMV_6K1	0	0	0.0010348388459533453
AT5G08750	TuMV_6K1	0	0	0.0026102878618985415
AT1G09620	TuMV_CP	0	0	0.0016385894268751144
AT4G16790	TuMV_CI	0	0	0.0034194737672805786
AT2G02450	TuMV_6K2	0	0	0.0017959593096747994
AT3G13450	TEV_VPg	0	0	0.10119183361530304
AT1G58270	TuMV_6K2	0	0	0.0004912636941298842
AT3G56910	TEV_NIa-Pro	0	0	0.012112852185964584
AT2G17265	TuMV_CP	0	0	0.0014720752369612455
AT1G15440	TEV_NIa-Pro	0	0	0.012642103247344494
AT3G58660	CaLCuV_Q96706	0	0	0.015915656462311745
AT5G18960	TEV_VPg	0	0	0.0010048580588772893
AT5G57410	TuMV_6K1	0	0	0.0009541070321574807
AT2G35630	TuMV_NIb	0	0	0.09478512406349182
AT2G43060	TuMV_6K1	0	0	0.0004314908292144537
AT1G50500	TEV_NIa-Pro	0	0	0.01148982997983694
AT2G18740	TEV_VPg	0	0	0.41955143213272095
AT1G12120	TuMV_P3	0	0	0.0006554401479661465
AT1G29560	TuMV_CP	0	0	0.00024875038070604205
AT1G36180	TuMV_CI	0	0	0.0018291397718712687
AT1G17340	TuMV_NIb	0	0	0.05325424671173096
AT4G30860	TuMV_CP	0	0	0.0004917357000522316
AT2G01870	CaLCuV_Q96702	0	0	0.0003995033912360668
AT3G56720	TEV_VPg	0	0	0.0042695095762610435
AT5G22940	CaLCuV_Q96706	0	0	0.033900633454322815
AT1G20990	TuMV_CI	0	0	0.002195893321186304
AT1G67160	PVX_P09395	0	0	0.0011910416651517153
AT2G24840	CaLCuV_Q96706	0	0	0.053632792085409164
AT1G47540	TEV_NIa-Pro	0	0	0.007212139666080475
AT3G61440	TEV_NIa-Pro	1	1	0.9716183543205261
AT5G06860	TuMV_CI	1	0	0.08782924711704254
AT1G31500	TuMV_P3	0	0	0.000498793728183955
AT5G63063	TuMV_NIb	0	0	0.0039429995231330395
AT4G28260	TEV_VPg	0	0	0.0006505275378003716
AT1G59723	TuMV_NIb	0	0	0.03279983624815941
AT1G02440	TuMV_6K2	0	0	0.001145826536230743
AT1G60430	TuMV_P3	0	0	0.0006797534879297018
AT5G23080	TuMV_P3	0	0	0.0009359929244965315
AT5G13640	TuMV_NIb	0	1	0.7591539621353149
AT5G16490	TGMV_P03562	0	0	0.004932503681629896
AT1G64200	TuMV_NIb	0	0	0.060722820460796356
AT5G13960	TGMV_P03562	1	0	0.07104510068893433
AT3G58585	TEV_P3N-PIPO	0	0	0.0002741178614087403
AT5G49450	TuMV_NIb	0	0	0.01183879841119051
AT1G29170	TuMV_CI	0	0	0.0020726840011775494
AT2G01905	TEV_VPg	0	0	0.008913321420550346
AT5G01860	TuMV_P3	0	0	0.0005337040638551116
AT1G17050	TEV_P3N-PIPO	0	0	0.0006297769141383469
AT3G24800	TEV_VPg	0	0	0.00369458319619298
AT3G45170	TuMV_CI	0	0	0.004274888429790735
AT4G39190	TEV_P3N-PIPO	0	0	0.000273589655989781
AT3G58110	TuMV_P3	0	0	0.00031384555040858686
AT4G24150	CaLCuV_Q96706	0	0	0.00883413478732109
AT5G45200	TuMV_CI	0	0	0.0007675121887587011
AT5G20110	TEV_NIa-Pro	0	0	0.0029477768111974
AT3G60190	TEV_NIa-Pro	0	0	0.12884965538978577
AT5G49520	TuMV_CI	0	0	0.002811674028635025
AT1G72300	TuMV_NIb	0	0	0.34793031215667725
AT5G05800	TEV_NIa-Pro	0	0	0.0007818215526640415
AT3G58100	TuMV_6K1	0	0	0.0005453847115859389
AT5G62790	TuMV_CP	0	0	0.001532617025077343
AT3G58800	TuMV_6K1	0	0	0.0007822966435924172
AT3G24280	TuMV_6K1	0	0	0.0013612410984933376
AT2G20020	CaLCuV_Q96702	0	0	0.0003167800896335393
AT5G21040	TuMV_6K1	0	0	0.00024247037072200328
AT3G45140	TEV_VPg	1	0	0.11843743175268173
AT2G24270	TEV_VPg	0	0	0.22494158148765564
AT5G55260	TuMV_CI	0	0	0.04684630036354065
AT4G10970	TEV_NIa-Pro	0	0	0.003610061714425683
AT3G23930	TEV_VPg	0	0	0.0005438915104605258
AT2G13360	TEV_NIa-Pro	1	0	0.20188018679618835
AT1G13990	TuMV_CI	1	0	0.006510200910270214
AT5G03860	CaLCuV_Q96707	0	0	0.14031155407428741
AT1G49700	TuMV_P3	0	0	0.0002775973698589951
AT2G30160	TEV_NIa-Pro	0	0	0.032707180827856064
AT5G25480	TEV_VPg	0	0	0.006305694114416838
AT5G64816	TuMV_NIb	0	0	0.009714978747069836
AT5G61340	TuMV_CP	0	0	0.0008181600132957101
AT4G16515	TuMV_NIb	0	0	0.022168517112731934
AT4G16695	TEV_P3N-PIPO	0	0	0.00045531135401688516
AT1G12350	TEV_NIa-Pro	0	0	0.006288579199463129
AT4G01650	PVX_P07699	0	0	0.00366679928265512
AT2G45630	CaMV_P03545	0	0	0.0015317745273932815
AT4G27100	CMV_Q00271	0	0	0.014371518976986408
AT5G40370	TEV_P3N-PIPO	0	0	0.0005969142075628042
AT1G21000	TuMV_P3	0	0	0.0005837437347508967
AT2G34840	TuMV_P3	0	0	0.004616806749254465
AT5G23570	CaLCuV_Q96706	0	0	0.06983036547899246
AT1G72090	TEV_VPg	0	0	0.005805219989269972
AT4G32240	TEV_VPg	0	0	0.0010498055489733815
AT5G39775	TuMV_CP	0	0	0.0012845626333728433
AT4G17830	TuMV_6K2	0	0	0.005491542164236307
AT1G32928	TuMV_NIb	0	0	0.013393920846283436
AT5G02070	TuMV_P3	0	0	0.001672985847108066
AT1G04590	CaMV_P03542	0	0	0.008532858453691006
AT5G27290	TuMV_CI	0	0	0.006727642845362425
AT5G41130	TuMV_NIb	0	0	0.267670601606369
AT3G45673	CaLCuV_Q96705	0	0	0.0003047393693123013
AT2G27600	TuMV_CI	0	0	0.24721068143844604
AT2G46550	TuMV_6K1	0	0	0.0014285265933722258
AT3G54970	TuMV_6K2	0	0	0.0014968521427363157
AT5G45220	TuMV_CI	0	0	0.00074206996941939
AT4G17770	TuMV_NIb	1	0	0.13521000742912292
AT1G47389	TuMV_6K1	0	0	0.0009753127815201879
AT1G64090	CMV_Q00271	1	1	0.5706851482391357
AT5G23700	TEV_NIa-Pro	0	0	0.0016119612846523523
AT5G22940	TEV_NIa-Pro	0	0	0.0011172646190971136
AT5G12410	TuMV_NIb	0	0	0.020476127043366432
AT5G26960	TEV_VPg	0	0	0.005968185141682625
AT2G25170	CaLCuV_Q96702	0	0	0.0005460443207994103
AT1G34410	TuMV_6K2	0	0	0.0016236037481576204
AT3G42473	TuMV_NIb	0	0	0.009496565908193588
AT4G04025	TEV_P3N-PIPO	0	0	0.00034043926279991865
AT4G18060	TEV_NIa-Pro	0	0	0.03232188895344734
AT2G19150	TuMV_NIb	0	0	0.08214663714170456
AT3G08600	PMTV_Q9IV54	0	0	0.014812514185905457
AT5G49260	TuMV_CI	0	0	0.0092158243060112
AT3G23700	TEV_NIa-Pro	0	0	0.009314415976405144
AT5G63070	TEV_VPg	0	0	0.008418381214141846
AT1G01400	TuMV_P3	0	0	0.0004628527967724949
AT1G04300	TuMV_CP	0	0	0.00029249952058307827
AT3G48205	TEV_P3N-PIPO	0	0	0.00028316405951045454
AT5G14040	TEV_NIa-Pro	1	1	0.9433271884918213
AT1G68180	TEV_P3N-PIPO	0	0	0.0003968471137341112
AT3G23330	TuMV_CI	0	0	0.0013681991258636117
AT3G32130	TuMV_CI	0	0	0.0016780379228293896
AT4G26680	TEV_P3N-PIPO	0	0	0.00027028709882870317
AT1G04210	TuMV_P3	0	0	0.00021951466624159366
AT5G20045	TEV_VPg	0	0	0.0016175953205674887
AT5G60450	TEV_VPg	0	0	0.002736819675192237
AT5G61720	CMV_P06012	0	0	0.034823063760995865
AT4G00930	TEV_NIa-Pro	0	0	0.0020755077712237835
AT4G13370	TEV_P3N-PIPO	0	0	0.0003210834111087024
AT1G66150	TuMV_NIb	1	1	0.5333902835845947
AT3G12833	TuMV_6K1	0	0	0.0005969258490949869
AT5G36110	TuMV_6K1	0	0	0.0018557425355538726
AT1G05180	TuMV_NIb	0	0	0.25387975573539734
AT1G26660	TuMV_NIb	0	0	0.033285822719335556
AT2G46580	TuMV_6K1	0	0	0.0008434134651906788
AT1G22420	TuMV_6K1	0	0	0.0004942561499774456
AT1G77270	TuMV_P3	0	0	0.0002738584589678794
AT3G22275	TEV_NIa-Pro	0	0	0.000648970773909241
AT3G47990	TuMV_NIb	0	0	0.01736503466963768
AT4G27320	TEV_NIa-Pro	0	0	0.010537792928516865
AT4G04650	CaLCuV_Q96705	0	0	0.0008330064010806382
AT1G74088	TEV_VPg	0	0	0.000749590341001749
AT4G28300	TuMV_6K2	0	0	0.00976340938359499
AT4G30830	TuMV_CP	0	0	0.0002504086878616363
AT4G10465	CaLCuV_Q96707	0	0	0.07697483897209167
AT3G59680	TEV_NIa-Pro	0	0	0.0024138810113072395
AT1G49160	TEV_P3N-PIPO	0	0	0.0002426877908874303
AT5G50080	TuMV_6K1	0	0	0.00044986873399466276
AT5G67620	CMV_Q00271	0	0	0.0028430274687707424
AT1G76280	TMV_P69687	0	0	0.000993070425465703
AT3G27415	TuMV_P3	0	0	0.001118845771998167
AT3G02070	TuMV_NIb	1	0	0.2680036425590515
AT1G01090	CaLCuV_Q96706	0	1	0.568112850189209
AT4G13630	TuMV_CP	0	0	0.0006238302448764443
AT5G39600	TuMV_P3	0	0	0.00379272922873497
AT4G31780	TuMV_CP	0	0	0.0011378851486369967
AT5G61620	TuMV_P3	0	0	0.0005075226072221994
AT2G27270	TuMV_CI	0	0	0.0011775330640375614
AT1G10560	TuMV_CP	0	0	0.0009285281412303448
AT1G15670	TuMV_6K1	0	0	0.0010365709895268083
AT3G05010	CaLCuV_Q96706	0	0	0.012702461332082748
AT2G33840	TEV_P3N-PIPO	0	0	0.0027037400286644697
AT3G60700	CaLCuV_Q96702	0	0	0.00033855263609439135
AT1G68238	TuMV_CP	0	0	0.001037541194818914
AT1G77830	TuMV_6K2	0	0	0.0004066304536536336
AT5G13030	TEV_P3N-PIPO	0	0	0.00029407546389847994
AT3G26115	CMV_P03605	0	0	0.0035625374875962734
AT4G03200	TuMV_NIb	1	0	0.24227990210056305
